listing_id,city,neighbourhood,latitude,longitude,price,room_type,property_type,minimum_nights,number_of_reviews,review_scores_rating,host_id,high_demand
13822,Tokyo,Suburb,35.4878152848375,-53.2362569857178,560,Entire home/apt,Condominium,14,517,73,host_1702,1
13823,Toronto,Old Town,45.818334222800445,-12.230582707705352,243,Private room,Bed & Breakfast,4,412,79,host_1676,0
13824,Paris,Downtown,42.58080544548297,-48.22012994339859,899,Entire home/apt,Loft,27,345,65,host_1237,0
13825,Berlin,Downtown,44.757200957974504,101.94063508966985,354,Private room,House,22,868,68,host_1190,1
13826,San Francisco,Financial District,43.15356891900344,-15.611582277934275,167,Entire home/apt,Townhouse,13,472,77,host_14,1
13827,London,Chinatown,42.112474909170196,145.09643395709435,764,Entire home/apt,Condominium,10,935,74,host_1361,0
13828,Sydney,Suburb,37.699230331234894,41.20679179341852,244,Hotel room,Condominium,23,112,54,host_642,0
13829,Berlin,Downtown,42.502046422461625,-119.41824378617618,515,Private room,Loft,27,116,77,host_1211,1
13830,London,Chinatown,37.41379248475185,100.16371545654437,139,Private room,Loft,23,245,68,host_631,1
13831,London,Uptown,34.80300676649889,65.54381022018879,469,Entire home/apt,Apartment,1,566,96,host_545,1
13832,San Francisco,Suburb,40.728840837064396,-53.56727536978558,556,Private room,Loft,16,879,64,host_840,0
13833,Toronto,Downtown,34.449203297491074,-50.16049380705677,800,Private room,House,7,718,55,host_1011,0
13834,Tokyo,Downtown,44.125809334395996,11.362987027171101,126,Entire home/apt,Condominium,15,306,72,host_1683,0
13835,Paris,Beachside,35.30306416012319,59.26467679791267,754,Entire home/apt,Townhouse,26,41,99,host_234,0
13836,San Francisco,Downtown,41.87596556116383,123.41613555696964,535,Private room,Apartment,10,253,68,host_1796,1
13837,Berlin,Beachside,51.642571072754095,-78.2657219893444,486,Hotel room,Condominium,1,637,78,host_1850,0
13838,Tokyo,Chinatown,34.177867371140884,-77.98531023587984,316,Private room,Condominium,15,995,66,host_1529,0
13839,Berlin,Beachside,40.60338221781337,67.71920216392161,612,Private room,Apartment,27,731,75,host_1653,0
13840,Tokyo,Uptown,46.11873140729621,-36.591628960023314,769,Entire home/apt,House,17,213,72,host_1347,0
13841,Toronto,Historic District,36.860504283158306,-61.55067049919416,52,Entire home/apt,Bed & Breakfast,3,38,85,host_89,0
13842,Sydney,Financial District,44.093205548262134,65.05358304619443,589,Shared room,Bed & Breakfast,21,520,85,host_1373,1
13843,Berlin,Historic District,38.64742645508121,-107.36725500398794,629,Entire home/apt,Bed & Breakfast,9,493,88,host_1074,0
13844,San Francisco,Suburb,38.00983644851606,22.125394756663326,400,Private room,Townhouse,9,176,100,host_1642,1
13845,Tokyo,Downtown,50.109703913427126,52.16622184148093,88,Entire home/apt,Condominium,2,976,87,host_1937,0
13846,Tokyo,Financial District,37.65904862164288,-18.20585299002775,104,Private room,House,7,397,77,host_1330,1
13847,London,Old Town,40.77793079377545,-89.43187718936694,84,Shared room,Condominium,2,931,66,host_363,0
13848,London,Suburb,37.05275508774203,-29.79204483362524,767,Private room,House,23,904,76,host_152,1
13849,New York,Old Town,39.10997931556692,-5.408807140143168,351,Entire home/apt,Apartment,21,277,76,host_1323,1
13850,Berlin,Financial District,39.27592024220278,-79.69674606306418,667,Entire home/apt,Bed & Breakfast,24,925,81,host_792,0
13851,London,Chinatown,39.881914427627194,10.316318285355038,877,Entire home/apt,Loft,17,150,70,host_1778,1
13852,New York,Downtown,45.53920486288105,-30.824931972668892,668,Entire home/apt,House,19,738,93,host_597,1
13853,Sydney,Suburb,47.36666937600762,123.50370890830669,500,Private room,Condominium,27,148,52,host_1635,0
13854,Sydney,Suburb,43.19205495156229,-106.31738821978445,776,Private room,Loft,25,483,53,host_1941,0
13855,London,Downtown,44.98856765657591,60.237672450533665,977,Entire home/apt,Apartment,2,958,82,host_487,0
13856,Berlin,Financial District,48.63883744569978,74.52994835096226,483,Entire home/apt,Townhouse,24,108,69,host_372,1
13857,Tokyo,Uptown,51.99209190412755,43.4595102413771,671,Hotel room,House,5,965,73,host_688,0
13858,Paris,Chinatown,42.21710775418701,19.50235198522097,307,Shared room,Apartment,17,68,89,host_511,1
13859,Toronto,Downtown,50.855820920667625,-92.29979774571595,610,Entire home/apt,Townhouse,3,847,60,host_1419,0
13860,Berlin,Historic District,42.82666167451312,43.24928667008163,778,Entire home/apt,Apartment,28,184,83,host_1883,1
13861,Toronto,Historic District,48.07599554484726,31.823999450142423,248,Shared room,Bed & Breakfast,11,690,100,host_1513,1
13862,San Francisco,Beachside,44.318014812669524,127.02781516896152,373,Entire home/apt,Loft,29,104,77,host_723,0
13863,Sydney,Suburb,49.91270605426898,115.84991578211665,176,Hotel room,Loft,27,319,81,host_372,0
13864,London,Uptown,42.07665762910167,-118.35332363963047,639,Hotel room,House,26,187,70,host_1929,1
13865,London,Suburb,46.524670023349074,146.76296609789625,673,Entire home/apt,Loft,19,751,85,host_787,1
13866,Toronto,Old Town,42.39367394592738,31.49683078917829,608,Entire home/apt,Condominium,16,900,89,host_1229,0
13867,Tokyo,Suburb,49.42649322406045,127.89552183498944,191,Entire home/apt,Loft,2,758,70,host_812,1
13868,Toronto,Historic District,51.89863622456289,-82.96072795512445,36,Shared room,Condominium,5,343,55,host_769,1
13869,San Francisco,Chinatown,38.37966985466642,67.50141029896054,998,Entire home/apt,Townhouse,25,15,52,host_1567,1
13870,Tokyo,Downtown,42.538101337730595,2.0548473178731257,798,Entire home/apt,Apartment,14,725,52,host_1581,0
13871,San Francisco,Suburb,35.46262023568697,-87.11476148718259,206,Shared room,House,10,394,63,host_68,0
13872,Paris,Historic District,36.537917999448204,-117.75197628883855,441,Entire home/apt,Townhouse,15,498,77,host_216,1
13873,Sydney,Beachside,50.72470328042029,-64.52357831947407,257,Entire home/apt,House,8,495,73,host_1038,1
13874,London,Old Town,43.78504797683694,-119.40173189191225,147,Entire home/apt,House,17,124,77,host_1055,0
13875,London,Historic District,41.11208831006911,40.390498416150365,485,Shared room,Bed & Breakfast,25,77,77,host_1930,0
13876,Paris,Old Town,46.08668552753596,-40.14535216600632,75,Hotel room,Apartment,28,416,97,host_284,0
13877,New York,Downtown,44.082903189762014,138.25828703202797,679,Shared room,Townhouse,29,101,96,host_1160,1
13878,Sydney,Old Town,39.19691901341007,49.95914433048276,204,Entire home/apt,Condominium,9,199,85,host_1723,1
13879,Tokyo,Financial District,38.07906111268358,86.02104074218144,374,Private room,Apartment,18,584,85,host_242,0
13880,Paris,Downtown,44.62431550016389,-4.714388256835264,824,Entire home/apt,Condominium,12,391,84,host_901,0
13881,Tokyo,Chinatown,37.388779201805285,-50.5210708901609,288,Private room,Loft,23,536,90,host_692,0
13882,Toronto,Downtown,36.50509781389935,87.0248783517128,961,Private room,Condominium,2,596,63,host_1676,0
13883,Berlin,Historic District,39.7309761244071,4.61364651872114,778,Entire home/apt,Condominium,26,456,86,host_1857,0
13884,London,Uptown,49.50413913658243,150.8776393344309,379,Shared room,Townhouse,11,279,61,host_1527,0
13885,Tokyo,Old Town,34.66274993661092,38.95004181126245,941,Entire home/apt,Bed & Breakfast,1,871,71,host_554,0
13886,San Francisco,Old Town,48.998792565208404,108.41846142591245,960,Private room,Loft,16,728,73,host_862,0
13887,Tokyo,Beachside,45.17752905213928,-44.82915290510856,178,Hotel room,Condominium,13,556,85,host_589,1
13888,Berlin,Historic District,34.726709636025745,-6.611455874138528,458,Entire home/apt,Condominium,4,260,67,host_1838,0
13889,Sydney,Suburb,44.836700494989245,-57.83368616641313,325,Shared room,Loft,13,109,98,host_1823,1
13890,London,Uptown,41.66834928554296,89.23951638941674,528,Private room,Loft,16,689,90,host_217,0
13891,Toronto,Financial District,49.14029694589618,84.24277052151996,883,Entire home/apt,Loft,8,724,58,host_603,1
13892,Paris,Suburb,50.32957679193483,38.98707806277943,417,Entire home/apt,Loft,26,495,68,host_1573,1
13893,Toronto,Downtown,39.1568769015571,77.05170298599398,382,Shared room,Apartment,17,946,52,host_1581,1
13894,Berlin,Chinatown,48.115060163010156,-24.839700222062646,956,Private room,Apartment,23,709,57,host_1674,1
13895,London,Beachside,39.57645092777691,117.47052990565541,894,Entire home/apt,Townhouse,1,887,66,host_390,0
13896,Tokyo,Old Town,39.32143823209914,129.63272751543448,709,Entire home/apt,Condominium,19,492,55,host_979,1
13897,Sydney,Financial District,37.4674901326869,58.59553675307154,521,Shared room,Townhouse,16,611,83,host_729,0
13898,New York,Historic District,46.21280250908352,-21.433140603784324,156,Private room,Apartment,23,368,58,host_452,1
13899,Sydney,Financial District,38.71033862248185,107.48966746216658,177,Private room,Apartment,6,209,77,host_1853,1
13900,New York,Chinatown,42.367450156412566,145.66458500255328,361,Entire home/apt,House,1,256,86,host_639,1
13901,San Francisco,Downtown,48.618305574562896,35.22323708537775,571,Shared room,House,14,544,50,host_420,0
13902,Sydney,Downtown,48.25443115073306,57.45793048923059,855,Private room,Loft,26,44,56,host_1209,1
13903,London,Uptown,49.39796696731702,109.92758980756,85,Private room,Apartment,24,28,58,host_249,1
13904,New York,Suburb,36.89916123947606,60.97898305933026,638,Entire home/apt,Townhouse,22,880,98,host_1353,1
13905,Paris,Old Town,44.56406972108216,-69.87735149038292,440,Private room,Townhouse,20,932,63,host_1751,1
13906,London,Financial District,50.467117207168556,-7.6454058978736015,817,Entire home/apt,Townhouse,6,242,54,host_1907,1
13907,Paris,Historic District,34.75690155343682,44.310669593910376,519,Entire home/apt,Bed & Breakfast,7,649,56,host_280,1
13908,Sydney,Historic District,48.30148191397069,3.5388208008884305,498,Hotel room,Bed & Breakfast,1,103,85,host_1496,0
13909,Paris,Old Town,38.432269855368084,62.98806428326611,211,Shared room,Townhouse,14,602,85,host_75,1
13910,New York,Financial District,46.053764714517534,-46.577597438661684,801,Entire home/apt,Townhouse,17,922,69,host_1909,1
13911,London,Chinatown,46.91329079252377,-80.34493066428958,634,Private room,House,15,840,77,host_255,0
13912,Tokyo,Uptown,50.66053284923022,-116.1842214148368,865,Entire home/apt,Condominium,22,166,100,host_498,1
13913,Berlin,Beachside,43.15838960361337,-113.29425128734346,85,Private room,Bed & Breakfast,26,198,85,host_769,1
13914,New York,Downtown,49.268159945629776,-25.900423006522914,552,Private room,Apartment,12,642,62,host_860,0
13915,New York,Uptown,34.815724226793186,-118.01671593572809,576,Shared room,Bed & Breakfast,7,88,100,host_1517,0
13916,Tokyo,Old Town,41.569770044631724,-49.28689036836906,81,Entire home/apt,Townhouse,2,107,54,host_1422,0
13917,London,Beachside,41.911340716040634,17.186610713935664,705,Private room,Loft,25,801,65,host_20,0
13918,London,Suburb,43.68901256518532,80.64223156253769,438,Entire home/apt,Bed & Breakfast,8,933,66,host_1338,1
13919,Toronto,Chinatown,42.664128545821484,37.957126756170595,347,Entire home/apt,Bed & Breakfast,23,303,57,host_1876,0
13920,Sydney,Downtown,51.42330737589319,23.008410536151473,712,Entire home/apt,Townhouse,5,987,75,host_920,1
13921,Paris,Downtown,35.4137122752654,-57.4135059216474,703,Entire home/apt,Condominium,20,611,75,host_264,1
13922,Sydney,Downtown,38.77029991472427,-119.66712809788072,602,Private room,Apartment,17,420,85,host_304,0
13923,Tokyo,Suburb,51.435318066091796,-88.31432612771167,227,Hotel room,Townhouse,18,730,88,host_1318,1
13924,Sydney,Historic District,42.01544583176252,146.0017008936652,74,Entire home/apt,Loft,20,172,77,host_1333,0
13925,Tokyo,Old Town,44.28083413847293,131.1364435247802,936,Entire home/apt,Bed & Breakfast,27,620,90,host_311,0
13926,London,Old Town,35.45845979755224,-38.4369189915605,954,Entire home/apt,Condominium,21,52,82,host_354,1
13927,Paris,Uptown,39.112915839323264,-35.729889634629814,455,Entire home/apt,House,15,550,80,host_1547,0
13928,Sydney,Historic District,34.713730575907285,121.11422447451488,441,Entire home/apt,Townhouse,26,784,87,host_1453,0
13929,New York,Beachside,36.475087164780184,-102.40186942325998,735,Private room,Condominium,2,227,60,host_1744,0
13930,San Francisco,Financial District,45.399666720187675,-76.86171989203652,320,Entire home/apt,Condominium,8,397,60,host_968,1
13931,Toronto,Uptown,47.74520434935876,-91.57251162608812,839,Entire home/apt,Condominium,17,334,73,host_586,0
13932,Berlin,Old Town,49.6615277841957,115.50243117382516,992,Entire home/apt,House,20,98,53,host_1587,1
13933,New York,Downtown,38.52635884983206,-122.18562976186736,914,Shared room,Condominium,16,564,57,host_1893,0
13934,London,Suburb,39.99154914885506,-120.024642283212,121,Entire home/apt,Townhouse,14,76,76,host_1063,0
13935,Berlin,Old Town,44.24917079393183,99.80684321345183,95,Entire home/apt,House,15,71,81,host_920,0
13936,San Francisco,Historic District,35.50634554242301,51.14904763802332,906,Entire home/apt,Loft,27,519,94,host_917,1
13937,San Francisco,Historic District,48.52092868340009,30.877876559640896,617,Entire home/apt,Bed & Breakfast,15,315,73,host_1797,0
13938,Paris,Suburb,42.69925705675874,129.78710870838663,525,Entire home/apt,Loft,17,236,77,host_1754,0
13939,Berlin,Chinatown,51.37913594850349,8.927040695373194,675,Shared room,Condominium,8,337,86,host_1719,0
13940,Paris,Downtown,36.11168816246278,4.3819340214940325,143,Entire home/apt,Townhouse,26,565,82,host_932,0
13941,New York,Chinatown,36.39922685695416,-8.287691228828464,326,Entire home/apt,Condominium,15,541,73,host_1512,0
13942,Tokyo,Old Town,40.27439111410729,55.36539664515729,697,Entire home/apt,House,17,681,53,host_1809,0
13943,Tokyo,Uptown,37.72171958881639,-35.12114932129923,331,Entire home/apt,Townhouse,20,871,65,host_86,0
13944,Tokyo,Old Town,46.53862267829663,59.80866878224347,130,Entire home/apt,Townhouse,18,3,100,host_390,0
13945,Berlin,Chinatown,51.042588236708866,69.50866124701724,555,Hotel room,Bed & Breakfast,29,850,85,host_62,1
13946,Tokyo,Suburb,35.61828117919211,-65.84635364807224,308,Entire home/apt,Townhouse,11,766,69,host_1998,1
13947,New York,Beachside,38.36025399602448,39.611281520433835,105,Entire home/apt,Loft,9,243,56,host_1210,1
13948,Paris,Beachside,38.282166664587606,75.86943244574698,517,Entire home/apt,Apartment,26,358,57,host_472,1
13949,Berlin,Old Town,43.16331515131982,140.33476283246313,394,Entire home/apt,Townhouse,16,366,77,host_171,1
13950,Paris,Financial District,42.136457963178394,134.19849851400335,441,Entire home/apt,House,18,917,59,host_1272,0
13951,Berlin,Uptown,47.08359171206479,-67.60869923307123,103,Entire home/apt,Loft,27,689,85,host_1240,1
13952,Paris,Chinatown,47.18736197483905,34.75626887200042,100,Private room,Condominium,27,385,71,host_604,0
13953,San Francisco,Old Town,44.30958034220106,5.07523464141002,421,Private room,Loft,23,922,99,host_1257,0
13954,Paris,Historic District,44.638400665456224,-27.957138355437024,792,Entire home/apt,Bed & Breakfast,19,479,66,host_1402,1
13955,Tokyo,Chinatown,49.16169501795642,-29.90855254543149,276,Entire home/apt,Apartment,8,509,100,host_785,0
13956,San Francisco,Chinatown,41.144855879543954,143.00850611522458,878,Entire home/apt,House,12,52,59,host_1578,0
13957,Paris,Downtown,34.22217306932939,-113.9362392889915,212,Entire home/apt,Townhouse,7,110,84,host_1983,1
13958,Berlin,Beachside,37.83454519754964,110.44752476256014,198,Entire home/apt,House,5,274,98,host_197,0
13959,Berlin,Financial District,34.63651799238804,0.7093511675563207,507,Entire home/apt,Bed & Breakfast,25,297,63,host_1857,1
13960,Toronto,Beachside,41.08293201038281,31.837372736486344,954,Entire home/apt,Bed & Breakfast,9,12,50,host_1189,0
13961,Berlin,Suburb,40.44104125773403,79.2939312084541,395,Entire home/apt,Condominium,2,548,88,host_1885,0
13962,London,Historic District,35.77533882162271,1.4987238767708675,925,Shared room,House,22,347,58,host_732,1
13963,New York,Financial District,47.59046063561438,147.51354387288023,688,Private room,House,21,746,91,host_1241,1
13964,Berlin,Downtown,43.955093212100856,114.5980308738379,406,Entire home/apt,Bed & Breakfast,26,456,65,host_558,0
13965,San Francisco,Beachside,38.062630702571454,-65.30311880558236,839,Private room,Condominium,4,174,57,host_696,0
13966,Toronto,Chinatown,47.66426936558098,60.366887761989176,861,Entire home/apt,House,10,457,65,host_1154,1
13967,Berlin,Historic District,46.022761456755916,6.725428982460926,198,Entire home/apt,Loft,17,769,86,host_475,1
13968,London,Uptown,37.44871251637982,-24.702940617117818,992,Entire home/apt,Loft,29,393,85,host_1112,0
13969,Tokyo,Uptown,51.691989951513,-27.290411617678373,291,Private room,Townhouse,13,287,59,host_599,1
13970,San Francisco,Downtown,37.193669185399486,-79.24318042637505,715,Entire home/apt,Bed & Breakfast,5,719,63,host_1733,1
13971,London,Uptown,47.8906047512491,1.854481246334899,741,Entire home/apt,Loft,5,691,57,host_1520,0
13972,Tokyo,Chinatown,51.429156695982,39.80676974830436,668,Entire home/apt,Apartment,21,52,75,host_1788,1
